,creationTime,hour,nickname,productType,score,content,days
126,2023-02-19 19:10:55, 19,"""y***6""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""说好了有鼠标，最后却说没有了""","9,""afterDays"":0"
127,2022-12-07 11:54:58, 11,"""j***c""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""买到手就降价了 不错给补了差价 但是不送东西了""","12,""afterDays"":0"
128,2024-02-26 16:27:02, 16,"""j***d""","""【超能轻薄】Pro14英寸 2.8K高刷""",2,"""用着用着就黑屏了 真麻烦""","5,""afterDays"":0"
129,2022-12-29 09:12:24, 09,"""思***记""","""""",3,"""一般一般一般一般一般一般一般愿你一般""","49,""afterDays"":0"
130,2022-07-16 11:37:43, 11,"""u***8""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""预装的办公软件系统为什么说无效，要认证呢？""","30,""afterDays"":0"
131,2023-10-14 19:46:07, 19,"""j***2""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""用了几天黑屏了，不知道是不是原装机""","9,""afterDays"":0"
132,2024-02-24 19:19:29, 19,"""j***k""","""【超能轻薄】Pro14英寸 2.8K高刷""",3,"""和想象中不一样，差别太大""","2,""afterDays"":0"
133,2022-11-11 17:11:38, 17,"""j***q""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""开机有问题，一直黑屏，还会响""","29,""afterDays"":0"
134,2024-07-09 16:55:06, 16,"""静***轩""","""【超能轻薄】Pro14英寸 2.8K高刷""",3,"""刚买完没多久就降价，还没有补偿""","17,""afterDays"":0"
135,2023-08-05 06:40:24, 06,"""j***7""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""感觉有时反应有点慢，其他还好""","3,""afterDays"":0"
136,2024-08-05 20:37:26, 20,"""j***r""","""【超能轻薄】Pro14英寸 2.8K高刷""",3,"""电脑不是新的。有使用过""","1,""afterDays"":0"
137,2022-11-08 17:47:15, 17,"""j***u""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""开机麻烦，需要开个两三遍才能启动😨""","13,""afterDays"":0"
138,2023-03-15 22:28:34, 22,"""j***u""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""笔记本就放驿站外面的地上，物流是真的差。""","3,""afterDays"":0"
139,2023-07-21 07:03:51, 07,"""b***n""","""【性能小钢炮】Pro16 2.5K高刷屏""",3,"""新机注册过程中竟然死机了，不知道还有谁碰见过这种情况？""","4,""afterDays"":0"
140,2023-08-26 17:15:34, 17,"""j***w""","""【性能小钢炮】Pro16 2.5K高刷屏""",2,"""买了不到两个月，问题挺多的&hellip;&hellip;""","22,""afterDays"":0"
141,2022-07-18 16:46:06, 16,"""隐***荷""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""外壳尽然是塑料的，这么贵不应该是合金的外壳吗？""","29,""afterDays"":0"
142,2023-05-10 23:32:25, 23,"""后***屌""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""界面直接卡死（视频咋上传不了了）""","41,""afterDays"":0"
143,2023-05-23 19:41:10, 19,"""j***i""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""续航不太行，不太流畅，一般。""","8,""afterDays"":0"
144,2023-02-13 12:56:05, 12,"""奥***给""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""整体还行，中规中矩；材质塑料的感觉一般""","2,""afterDays"":0"
145,2023-09-17 19:50:45, 19,"""j***v""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""第一次买屏幕有划痕，换货的希望不要再有了""","1,""afterDays"":0"
146,2022-10-15 15:46:08, 15,"""j***u""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""买回来就黑屏键盘亮着屏幕黑的开不了机""","3,""afterDays"":7"
147,2023-03-04 22:14:24, 22,"""j***8""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""用了不到一个月，感觉挺卡的。不推荐买""","23,""afterDays"":0"
148,2024-06-13 17:49:33, 17,"""j***w""","""【超能轻薄】Pro14英寸 2.8K高刷""",3,"""反应有点慢，充电器烫的有点快""","1,""afterDays"":0"
149,2024-10-06 14:05:04, 14,"""吃***哈""","""【性能大屏】Pro16英寸 2.5K高刷""",2,"""这光漏的可以去他姥姥家了""","3,""afterDays"":0"
150,2022-10-08 10:52:04, 10,"""j***s""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""在价保期内不让价保。""","17,""afterDays"":0"
151,2023-09-15 08:40:39, 08,"""j***k""","""【性能小钢炮】Pro16 2.5K高刷屏""",2,"""屏幕漏光也不给退，售后给打电话怎么都不给退""","3,""afterDays"":0"
152,2022-11-03 08:49:29, 08,"""u***d""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""刚到的电脑就黑屏！各位自己掂量一下吧！""","10,""afterDays"":0"
153,2022-11-12 22:21:04, 22,"""j***1""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""续航有些差，充了满格也只能用3小时左右""","2,""afterDays"":0"
154,2024-03-06 19:36:59, 19,"""j***y""","""【性能大屏】Pro16英寸 2.5K高刷""",3,"""一般般，有买这个的钱不如多加一点钱买游戏本""","48,""afterDays"":0"
155,2024-11-03 15:49:42, 15,"""j***t""","""【超能轻薄】Pro14英寸 OLED高刷""",3,"""用了一段时间，看视频是有点卡""","50,""afterDays"":0"
156,2022-08-16 22:56:38, 22,"""夙***寐""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""啥也不送，就差点意思""","14,""afterDays"":0"
157,2023-11-28 17:42:43, 17,"""j***0""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""有点小瑕疵，客服处理中。\n希望给一个满意的答复""","5,""afterDays"":0"
158,2024-03-06 13:33:44, 13,"""j***r""","""【性能大屏】Pro16英寸 2.5K高刷""",2,"""品控一般般，才用了一个月就这样了""","35,""afterDays"":0"
159,2024-02-26 20:54:35, 20,"""j***5""","""【超能轻薄】Pro14英寸 2.8K高刷""",2,"""整体给人的感觉不咋样，使用后再看下""","11,""afterDays"":0"
160,2023-03-10 22:23:35, 22,"""j***t""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""很气人，登微软一直在转，就是登不上""","11,""afterDays"":0"
161,2024-10-18 15:17:34, 15,"""u***9""","""【超能轻薄】Pro14英寸 2.8K高刷""",3,"""售后还是到位的，可是商品质量有待提升！""","18,""afterDays"":0"
162,2022-10-31 17:50:19, 17,"""南***9""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""开机开不起，要强制好几次，有时候才行""","21,""afterDays"":0"
163,2022-11-09 14:36:11, 14,"""h***k""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""为啥我的开机速度一直要35秒，开机启动里能关的都关了""","10,""afterDays"":0"
164,2023-06-30 17:21:51, 17,"""己***爷""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""做工一般，缝隙不均匀。散热声音较大""","59,""afterDays"":0"
165,2023-07-09 08:12:25, 08,"""j***d""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""买完半个多月降价300多""","58,""afterDays"":0"
166,2023-02-08 19:26:36, 19,"""j***i""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""散热一般，容易发烫，外形一般其他待定""","2,""afterDays"":0"
167,2024-02-25 17:12:22, 17,"""u***u""","""【超能轻薄】Pro14英寸 2.8K高刷""",3,"""包装有一些破损键盘上有痕迹，但是验机结果不错""","9,""afterDays"":0"
168,2023-09-28 11:44:22, 11,"""T***1""","""【性能小钢炮】Pro16 2.5K高刷屏""",2,"""买完以后就降价200。""","26,""afterDays"":0"
169,2023-06-03 01:01:12, 01,"""S***0""","""【性能小钢炮】Pro16 2.5K高刷屏""",3,"""退了，音响里面有灰尘""","3,""afterDays"":0"
170,2023-09-27 22:45:26, 22,"""v***7""","""【性能小钢炮】Pro16 2.5K高刷屏""",3,"""买了没几天就降价200元，不开心。。哎，使用体验就那样。""","14,""afterDays"":0"
171,2022-12-19 20:24:00, 20,"""u***q""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""看电视真的不咋地，用蓝光卡，声画不同步""","62,""afterDays"":0"
172,2023-08-24 11:53:36, 11,"""普***y""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""卡的一批，也退不了货""","7,""afterDays"":0"
173,2023-04-27 15:17:07, 15,"""十***可""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""昨天下单，今天早上就拿到了，但是耗电特别快""","1,""afterDays"":0"
174,2023-03-27 16:16:17, 16,"""赵***啦""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""win11不太习惯，速度也就那样，没觉得多块""","22,""afterDays"":0"
175,2024-10-10 16:30:52, 16,"""丹***膀""","""【性能大屏】Pro16英寸 2.5K高刷""",3,"""不知道咋说，就用了半个月，死了两次机""","24,""afterDays"":0"
176,2024-02-14 13:10:42, 13,"""j***i""","""【超能轻薄】Pro14英寸 2.8K高刷""",3,"""一般，感觉有点卡，不是想象那么流畅""","8,""afterDays"":0"
177,2022-12-15 08:41:19, 08,"""n***y""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""刚用就卡的不行，不好""","4,""afterDays"":0"
178,2023-03-15 14:19:13, 14,"""j***e""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""一般的购物体验，买了之后，键盘不能用，又换了一台，一路艰辛啊！""","5,""afterDays"":0"
179,2022-12-16 16:10:22, 16,"""E***5""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""耗电快，不是很卡，就还行，用了四天了""","7,""afterDays"":0"
180,2023-02-01 10:10:58, 10,"""h***1""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""电脑开机速度快，很轻哦，男孩女孩用都合适！""","5,""afterDays"":0"
181,2023-10-18 13:34:18, 13,"""k***5""","""【性能小钢炮】Pro16 2.5K高刷屏""",3,"""pro16（5699元）刚买了两天，店家就降价到5499元，郁闷！""","4,""afterDays"":0"
182,2023-03-10 10:51:00, 10,"""j***1""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""目前使用还可以但是京东快递我很服了，，电脑这么贵重的东西到了没给我打电话直接当我们单位门口，丢了算谁的""","2,""afterDays"":0"
183,2023-09-09 23:02:28, 23,"""澹***墨""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""刚到的电脑，外壳就有轻微磕碰，摸起来能感觉到""","1,""afterDays"":0"
184,2022-12-19 21:47:11, 21,"""无***王""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""买来没用几次吧，这个面板根本不灵而且电脑老卡死""","18,""afterDays"":0"
185,2022-08-20 20:57:18, 20,"""j***I""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""电脑不怎么好，出现黑屏，而且充电时有发热现象""","19,""afterDays"":0"
186,2024-10-22 19:33:28, 19,"""j***m""","""【性能大屏】Pro16英寸 2.5K高刷""",3,"""不怎么好，到手屏幕就有脏印 ，也懒的退了""","7,""afterDays"":0"
187,2023-06-12 20:00:17, 20,"""j***f""","""【性能小钢炮】Pro16 2.5K高刷屏""",3,"""感觉有点卡，反应有点慢，不知道是不是新电脑的原因。""","4,""afterDays"":0"
188,2023-10-05 13:43:51, 13,"""j***7""","""【性能小钢炮】Pro16 2.5K高刷屏""",2,"""内包装有破损，外包装有挤压痕迹，已经换货，再看一下效果。""","4,""afterDays"":0"
189,2022-12-02 09:50:19, 09,"""s***e""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""买回来修了2次，不得不换货，质量啊，硬件问题""","22,""afterDays"":0"
190,2024-08-20 21:46:39, 21,"""j***w""","""【性能大屏】Pro16英寸 2.5K高刷""",3,"""有的卡，不值这个价格""","1,""afterDays"":0"
191,2024-11-02 13:04:55, 13,"""l***o""","""【性能大屏】Pro16英寸 2.5K高刷""",2,"""不想说，挺卡的，键盘上的小数字键盘也坏的""","30,""afterDays"":0"
192,2023-11-09 11:16:15, 11,"""j***4""","""【性能小钢炮】Pro16 2.5K高刷屏""",3,"""哔站打不开，闪屏，问客服她说因为这个电脑不支持哔站这个软件的下载""","17,""afterDays"":0"
193,2023-06-22 21:33:52, 21,"""s***4""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""不知道是运气不好，还是怎么的，帮人代买的，开不了机""","0,""afterDays"":0"
194,2023-05-12 19:05:57, 19,"""j***d""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""体验一般，卡顿加开不了机，新电脑一堆毛病。""","41,""afterDays"":0"
195,2023-03-27 10:03:00, 10,"""j***y""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""别的都不错，就是价格忽高忽低，就几天时间降价二三百，还超了价保时间""","31,""afterDays"":0"
196,2022-10-25 21:07:22, 21,"""4***1""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""刚买到手就降价了，有点不爽。买之前问过客服，说是保价的，不知道怎么个保价法。""","3,""afterDays"":0"
197,2023-08-31 19:32:06, 19,"""1***6""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""哇哦，第一次打开表格就给整司机了，也是可以的""","1,""afterDays"":0"
198,2023-04-05 19:10:00, 19,"""孤***_""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""不知道是系统原因还是电脑原因啊，总是有点各种各样的小问题出现😓""","49,""afterDays"":0"
199,2022-11-05 09:56:10, 09,"""j***1""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""还行，就是只有裸机没有送一些配件，其他人不知道是不是这样""","5,""afterDays"":0"
200,2022-11-28 12:29:14, 12,"""j***l""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""不咋地，好卡。刚用一两天就要主板更新，麻烦，**多。""","22,""afterDays"":0"
201,2022-11-04 12:28:48, 12,"""j***h""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""我买了两天结果一用直接黑屏，其他还好，性能不咋行""","8,""afterDays"":0"
202,2023-08-28 21:32:09, 21,"""u***m""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""昨天开始用今天听女儿说不知道怎么黑屏了，感觉一般""","2,""afterDays"":0"
203,2023-08-15 20:45:52, 20,"""我***妞""","""【性能小钢炮】Pro16 2.5K高刷屏""",3,"""用了两天，开机15秒，有点慢呀，其实再看看""","5,""afterDays"":0"
204,2022-12-13 23:07:56, 23,"""青***w""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""还在摸索中，但是放个视频，上个直播课风扇就一直嗡嗡响没停过，""","6,""afterDays"":0"
205,2023-08-10 21:45:16, 21,"""j***o""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""颜值高，小贵，充电头大，充电发热。卡顿严重。""","59,""afterDays"":0"
206,2023-10-24 22:18:23, 22,"""j***g""","""【性能小钢炮】Pro16 2.5K高刷屏""",2,"""为什么刚买一周不到，充电只能充到80%，还有时候充不进电""","5,""afterDays"":0"
207,2024-06-21 18:01:31, 18,"""j***e""","""【超能轻薄】Pro14英寸 2.8K高刷""",2,"""刚拿到手刷了一会视频就出现了电流音，怎么那么烂""","3,""afterDays"":0"
208,2023-06-07 20:28:18, 20,"""u***5""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""到手十几天，就坏了，充不进去电，无奈～～换新看看到手什么情况吧""","11,""afterDays"":0"
209,2024-10-03 17:57:38, 17,"""0***4""","""【超能轻薄】Pro14英寸 2.8K高刷""",3,"""可以去实体店买，实体店根本不会，不是这个价格。而且售后也比较强。""","4,""afterDays"":0"
210,2023-11-21 17:26:18, 17,"""S***尘""","""【性能小钢炮】Pro16 2.5K高刷屏""",3,"""感觉反应不快  新电脑不应该这样  也不知道为啥""","18,""afterDays"":0"
211,2022-06-18 18:22:02, 18,"""j***k""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""就一个电脑 配件都没有 连买手机都有配件 买个电脑配件都没得 什么商店！""","2,""afterDays"":0"
212,2023-10-12 16:36:22, 16,"""j***9""","""【性能小钢炮】Pro14 2.8K高刷屏""",3,"""服务差，电脑总是黑屏，还有点卡，总的来说不太好用""","61,""afterDays"":0"
213,2023-09-23 15:18:08, 15,"""j***a""","""【性能小钢炮】Pro16 2.5K高刷屏""",3,"""还没过一个月就掉了200""","26,""afterDays"":0"
214,2023-11-11 18:48:48, 18,"""心***开""","""【性能小钢炮】Pro16 2.5K高刷屏""",3,"""用了没几次，电池经常充到84%，不能满电，已申请维修""","45,""afterDays"":0"
215,2022-12-26 12:45:50, 12,"""丸***拉""","""【爆品】Pro14 标压 2.8K高刷屏""",3,"""这个版本22年9月份的，有问题，开机易黑屏，已申请售后，因为疫情售后慢死。""","56,""afterDays"":0"
216,2022-12-15 22:23:26, 22,"""飞***翔""","""【爆品】Pro14 标压 2.8K高刷屏""",2,"""wifi网速为何这么差，完全是电脑自身的原因，手机很快&hellip;&hellip;&hellip;&hellip;""","3,""afterDays"":0"
217,2023-06-18 01:08:11, 01,"""j***o""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""续航能力不行，网速不行，外观和散热还行""","6,""afterDays"":0"
218,2023-07-15 10:26:23, 10,"""j***c""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""回来了没怎么用，但是经常程序无响应，还黑屏""","13,""afterDays"":0"
219,2023-03-05 21:48:08, 21,"""俭***_""","""【性能小钢炮】Pro14 2.8K高刷屏""",2,"""刚买两天，3.5日晚下单到3.7，从下单到百亿补贴活动开始不到40小时，现在便宜了410，价格保护不支持这个活动。价格保护千万不要搞成两不保：这不保和那不保。""","2,""afterDays"":0"
