,creationTime,hour,nickname,productType,score,content,days
90,2024-10-30 13:03:56, 13,"""0***8""","""【AI元启】Pro14英寸 OLED高刷""",5,"""看了好久终于出收了！今天宝贝收到了！快递很给力，包装很完好，打开后很喜欢！做工还是很精细的！期待使用时有更好的体验！""","1,""afterDays"":1"
91,2024-10-19 08:25:05, 08,"""j***b""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""已购超能轻薄pr014英寸0LED高刷。运行速度快，轻薄精巧，方便携带，十分大气，画质清晰。酷睿Utra很好""","3,""afterDays"":23"
92,2024-11-01 22:50:53, 22,"""方***悠""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""联想品牌值得信赖，以前用的也是联想电脑。外观设计漂亮，尺寸大小合适，包装仔细完整，宝贝手感不错，感觉很好，发货速度快，服务态度一流，给力！5星好评！""","7,""afterDays"":0"
93,2024-10-18 23:14:43, 23,"""p***t""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""入手了小新pro14笔记本电脑，搭在全新酷睿ultra5处理器OLED屏，32GB，1TB，机身轻薄小巧，外观酷绚时尚，酷睿ultra5真的非常快，联想值得信任。""","1,""afterDays"":0"
94,2024-11-03 14:48:22, 14,"""o***o""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""运行速度：办公流畅，不卡顿\n屏幕效果：屏幕清晰，高画质看视频很舒服\n外形外观：窄边框设计，我很喜欢\n轻薄程度：机身轻薄，易携带""","2,""afterDays"":0"
95,2024-10-18 21:02:25, 21,"""邓***家""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""第一次购买联想笔记本电脑小新Pro14 2024 高性能标压酷睿Ultra5 非常开心，包装很好，而且小鑫客服也不错，很愉悦的购物""","0,""afterDays"":0"
96,2024-10-22 12:59:06, 12,"""小***我""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""#酷睿Utral\n屏幕效果：屏幕简洁大气，看起来非常舒适\n外形外观：这款酷睿Utral简直符合我心里对一切轻薄本的要求，非常好看，也很轻便\n运行速度：用了几款小新了，之前买的内存不够这次换个大内存的，应该一样好用""","2,""afterDays"":0"
97,2024-10-13 18:29:07, 18,"""j***g""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""收到货时，外观美观，京东物流的快速服务令人印象深刻。手感好，己在按装系统酷睿Ultra使用挺畅爽，使用后再反馈！""","2,""afterDays"":0"
98,2024-11-03 22:31:44, 22,"""梧***仁""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""酷睿Ultra处理器，性能足够用了，内存和硬盘都是海力士的，不错，上手重量可以，单手就能把持，屏幕是2.8k lcd的，显示画面不错，充电器是三口的，100w，终于不怕漏电了，加上大电池，关机的时候就是充电宝。""","3,""afterDays"":0"
99,2024-10-30 20:45:28, 20,"""逍***哈""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""小新Pro 14 酷睿Ultra 太轻薄太流畅了太好看了\n运行速度：固态硬盘，运行速度很快\n屏幕效果：屏幕特别清晰，很护眼\n散热性能：散热性能很好\n外形外观：外形特别好看，颜色特别大气\n轻薄程度：特别轻薄，携带方便""","15,""afterDays"":0"
100,2024-10-28 13:40:50, 13,"""j***m""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""昨天买的联想小新14Pro，今天终于到货了。这个电脑搭载的处理器是酷睿Ultra.看网上评论效果应该还是不错的。今天到手了以后，感觉这款电脑真的非常轻，而且外观非常的具有科技感。现在还没有使用，希望过几天使用了以后会给我一个很满意的感觉""","1,""afterDays"":0"
101,2024-10-24 15:54:32, 15,"""j***、""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""我是不到的⑤ k入手的，朋友告诉的方法放在评价图上了！笔记本非常小巧精致，小新桌面非常潮流时尚，适合学生使用。同时笔记本采用了强大的酷睿Ultra处理器，强大的性能让人十分满意，虽然是配备的集显，但是显卡性能十分出色，畅玩各类游戏不在话下。颜值非常高！性能也十分出色。虽然重量很轻，但是散热都能压的住，玩LOL轻轻松松，外观非常漂亮，噪音控制相当不错，很稳定，十分值得购买，运行流畅速度棒，画面清晰，看电影也很好，现在运行起来稳定，网游稳定。显卡效果：十分出色电脑性能：非常快！""","23,""afterDays"":0"
102,2024-10-16 10:22:50, 10,"""l***r""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""运行速度：很快，酷睿Ultra处理器，后期使用ai的场景也适合\n屏幕效果：屏幕清晰，分辨率很高\n散热性能：底部散热面积大，散热很好\n外形外观：银灰色，简约时尚\n轻薄程度：轻薄款""","9,""afterDays"":0"
103,2024-10-18 15:15:30, 15,"""奋***鸟""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""联想小新酷睿 ultra5 2024 版，速度超快，非常稳定。在实际使用中，搭载PS等大负荷运算，温度始终保持较低，非常稳定，且续航表现优秀，用两个小时还剩 72% 电量。屏幕色彩鲜艳，饱和度极高，视觉感受非常舒适。做工精细，铝合金外壳质感十足，扩展性良好。最重要的是使用稳定，散热性能优于同类轻薄本，性能却非常够用。""","2,""afterDays"":0"
104,2024-10-19 21:21:16, 21,"""j***b""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""适应现在ai时代的ai电脑\n非常喜欢，以后使用一些ai的场景也非常合适。\n很轻便，外观简洁好看，系统运行起来非常流畅。\n运行速度：非常快，酷睿Ultra 5，第一次使用，还是不错的\n屏幕效果：屏幕清晰\n散热性能：很好\n外形外观：漂亮轻薄程度，不错，非常适合办公、学生使用\n客服很好，客服肖冉服务认真 谢谢您了""","7,""afterDays"":0"
105,2024-11-04 15:10:28, 15,"""北***_""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""这款小新pro14轻薄笔记本电脑，搭载了性能强劲的酷睿Ultra 5处理器。双十一加国补，性价比超高，值得入手。\n外形外观：金属磨砂机身，质感绝佳，轻薄便携，确实给人一种惊艳的感觉。\n运行速度：酷睿Ultra处理器，搭配32G大内存，运行速度流畅。\n屏幕效果：2.8k 120Hz高刷OLED，这块屏幕素质真的太高了。""","2,""afterDays"":0"
106,2024-10-31 21:14:45, 21,"""j***l""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""新买的小新电脑，包装很好，轻薄款，开箱外观也是我喜欢的。酷睿Ultra处理器，性能高，效率高，运行很快，也很好满足了我的图形处理需求！播放视频屏幕画面效果很好，满意！""","5,""afterDays"":0"
107,2024-11-07 16:36:31, 16,"""5***r""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""开机很快，颜值很高，酷睿Ultra5 CPU性能强劲，ai性能出众，运行速度快，这款联想小新笔记本很喜欢。""","2,""afterDays"":0"
108,2024-10-22 15:34:29, 15,"""马***敏""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""联想联想笔记本电脑小新Pro14 2024 高性能标压酷睿Ultra 5。\n运行速度很快，内存超大。屏幕很情绪，关键是颜值不错，让人满意\n看中联想的售后有保障，还送延保，碎屏保。\n京东发货很快，隔天就到了。""","1,""afterDays"":0"
109,2024-10-20 19:15:30, 19,"""霜***w""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""屏幕效果：很不错 很清晰\n外形外观：好看\n轻薄程度：很轻薄 很轻\n其他特色：酷睿UItra运行非常快 体验非常好\n之前用的也是小新 这次依然选择了小新pro \n并且选择了酷睿UItra版本 目前开机体验非常好\n希望接下来的使用过程不会让人失望""","1,""afterDays"":0"
110,2024-11-05 18:06:39, 18,"""爱***3""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""散热能力：都很不错\n运行速度： 酷睿Ultra 真的挺好的\n运行速度：酷睿Ultra 运行很不错玩游戏都没问题\n屏幕效果：酷睿Ultra很好很清晰\n散热性能：挺好的\n外形外观：好看  薄\n轻薄程度：真不错真不错\n其他特色：挺好的""","5,""afterDays"":0"
111,2024-10-25 23:20:18, 23,"""j***4""","""【AI元启】Pro16英寸 2.5K高刷""",5,"""关注小新很久了，小新搭载了酷睿Ultra处理器，性能很好，很强悍，各个方面表现很出色，32G内存很大，屏幕显示很清晰，120Hz高刷新率，用起来非常流畅，比我之前的笔记本轻薄很多""","3,""afterDays"":8"
112,2024-10-29 14:31:18, 14,"""j***9""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""上一台用的是小新潮7000，六七年都没什么问题，留给父母在家用了，这次趁活动换了小新pro14英寸，机身小新潮7000的14英寸小了一圈，也薄了很多，更轻薄了，酷睿Ultra5处理器，开机很快，内存够大，颜值在线，机身和充电器都不重，很推荐。""","13,""afterDays"":0"
113,2024-11-05 17:42:23, 17,"""马***7""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""这台笔记本很轻、很薄，有 酷睿Ultra CPU加持，性能有保障， 赠送了正版的office软件，跟苹果笔记本比起来，除了操作系统，最好的一点是接口丰富，不需要再用扩展坞""","8,""afterDays"":0"
114,2024-10-20 10:38:17, 10,"""j***0""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""&lsquo;酷睿Ultra&rsquo;果然非同凡响，外观轻薄，大气，颜色也好看，性能流畅，作为联想的老粉，笔记本首选联想，配置不错，性价比高，物流速度超快，服务周到热情，尤其是【柳橙】客服妹子不错的呢 ，解答问题及时又耐心，必须给个大大赞\n运行速度：流畅丝滑\n屏幕效果：高清不伤眼\n散热性能：非常好\n外形外观：好看\n轻薄程度：携带方便，不重""","1,""afterDays"":0"
115,2024-10-24 06:51:33, 06,"""j***u""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""#酷睿Ultra 5\n运行速度：非常快，开机十秒，这速度杠杠的！\n屏幕效果：非常棒，OLED屏，2.8K高刷，值得拥有！\n散热性能：开机一个小时了，电脑背面一点热都没起\n外形外观：大小合适！非常适合我！\n轻薄程度：不错，喜欢！\n散热能力：非常棒！\n运行速度：杠杠的！和老电脑相比像火箭一样！\n总之，这是一款非常棒的笔记本，性能强劲，设计完美，另外酷睿的处理器更是非常棒！我很满意这次购物，强烈推荐大家购买！""","4,""afterDays"":0"
116,2024-10-28 21:47:51, 21,"""j***5""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""小新14pro酷睿Ultra超级无敌喜欢你\n运行速度：火箭速度啊，开机，下载速度更快\n屏幕效果：屏幕像水一样清晰通透\n外形外观：很喜欢这个颜色，小新标志很有趣\n轻薄程度：还可以啊\n散热能力：暂时运行还好，没有发热""","1,""afterDays"":0"
117,2024-10-29 21:03:34, 21,"""j***o""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""第二个联想笔记本了，质量很好，新一代小新pro","1,""afterDays"":0"
118,2024-11-08 19:56:38, 19,"""j***z""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""功能很好，客服小姐姐非常不错，有问必答\n运行速度：很快\n屏幕效果：不错\n散热性能：良好\n外形外观：时尚大气""","6,""afterDays"":0"
119,2024-10-31 11:27:01, 11,"""安***0""","""【AI元启】Pro14英寸 OLED高刷""",5,"""之前的小新用了三年，这次特意买的酷睿Ultra，就看中了这台电脑的配置。酷睿Ultra9运行速度够快，内存硬盘都足够用，很轻薄，暂时用了一周，作为办公电脑非常不错。客服（小林）热情有责任心，回复速度也快。""","6,""afterDays"":0"
120,2024-11-02 16:05:57, 16,"""哈***w""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""这款电脑很不错，使用酷睿Ultra处理器，轻松办公游戏coding.  我买的lcd的ips rgb100%面板，画面绚丽不伤眼，除了一个角略微漏guang，其他完美。\n快递超快，5小时到手\n屏幕效果：4.5""","1,""afterDays"":0"
121,2024-10-30 19:14:28, 19,"""范***r""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""搭载了酷睿Ultra处理器，续航能力强，外观很有质感，非常满意，运行速度满意，性价很高，有朋友万需要会推荐该本本的。\n运行速度：非常快\n屏幕效果：颜色很舒服\n散热性能：散热很好\n外形外观：外形好看，有质感\n轻薄程度：机身轻薄""","3,""afterDays"":0"
122,2024-11-04 21:44:15, 21,"""5***y""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""终于用上了新款小新pro14，酷睿Ultra系统真的快！\n120帧高刷用着就是爽！强烈推荐！\n散热性能：好\n运行速度：快\n屏幕效果：好\n外形外观：好看""","3,""afterDays"":3"
123,2024-10-18 09:15:37, 09,"""O***l""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""酷睿Ultra非常不错，新机拿到手里真的很轻。\n运行速度：非常快\n屏幕效果：120hz高刷完美\n散热性能：买回来一直下载东西，电脑未发热\n外形外观：高端大气\n轻薄程度：又轻又薄\n酷睿Ultra值得入手""","3,""afterDays"":0"
124,2024-10-30 20:11:53, 20,"""8***t""","""【AI元启】Pro14英寸 OLED高刷""",5,"""小新的老用户了，从七年前小新换到现在的小新pro14，更好看了，&lsquo;酷睿Ultra&rsquo;系统也很迅速，京东物流是真的很快，颜值也很高，很不错。""","7,""afterDays"":0"
125,2024-11-04 16:07:39, 16,"""红***客""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""非常古德，赞赞赞赞！\n运行速度：飞快\n屏幕效果：挺好\n散热性能：目前看没问题\n外形外观：漂亮\n轻薄程度：可以\n其他特色：正在挖掘\n散热能力：目前看还不错\n运行速度：贼拉快""","1,""afterDays"":0"
126,2024-10-19 18:38:15, 18,"""u***d""","""【AI元启】Pro14英寸 OLED高刷""",5,"""机身很轻，携带方便，\n运行速度：快，带我开发能用到的软件完全顺畅\n屏幕效果：通透\n散热性能：目前使用过程没感觉到热，应该还可以\n外形外观：很喜欢的简约型\n轻薄程度：就是冲着轻薄来的，游戏本天天背了4年你敢想吗""","5,""afterDays"":5"
127,2024-10-19 17:14:38, 17,"""j***f""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""联想的这款酷睿Ultra很小巧，特别轻薄，太适合我用了，开机快得吓人，如图，太喜欢了，物超所值，姐妹们冲啊！！""","4,""afterDays"":0"
128,2024-10-29 20:16:51, 20,"""j***8""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""酷睿Ultra的处理器非常流畅，软件运行速度很快。\n电脑开机很快!颜值也非常高!性能也十分出色。而且重量很轻，方便办公及出差，而且散热都能压的住，软件运行都十分流畅，外观非常漂亮，噪音控制相当不错，很稳定，十分值得购买，运行流畅速度棒，画面清晰，看电影也很好，现在运行起来稳定，网游稳定。显卡效果:十分出色电脑性能:非常快!""","3,""afterDays"":0"
